title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,shs_perf,shs_work♣
900,Cannonball,The Breeders,267.07546,0.78446386,0.505298163,1993,-1,0♣
911,She's So Unusual/True Colors,Cyndi Lauper,195.34322,0.71288603,0.559257262,1986,-1,0♣
911,Reflections - A Retrospective,Wyclef Jean / Mary J. Blige,259.36934,0.791465542,0.477889304,2000,-1,0♣
911,Dub 911,Scientist,263.23546,0.609975558,0.472585696,2006,-1,0♣
911,Neo Soul Sessions 2,Donnie,288.7571,0.670412864,0.413190215,2007,-1,0♣
911,Want to 1 2?,Machinedrum,183.90159,0.560596802,0.370702884,2009,-1,0♣
911,Sex Therapy: The Experience,Robin Thicke,22.43873,0.771317871,0.570753422,2009,-1,0♣
914,NY's Finest,Pete Rock,262.1122,0.657698047,0.4345847,2008,-1,0♣
919,Diary of a Sinner: 1st Entry,Petey Pablo,241.18812,0.734533787,0.445949816,2001,-1,0♣
952,Eulogy For Evolution,Ã“lafur Arnalds,184.18893,0.578514769,0.428693571,2006,-1,0♣
957,Fertile,KK NULL,604.78649,0.516442467,0.326423867,2007,-1,0♣
999,Jedina,Let 3,209.81506,0.485985322,0.492060666,2000,-1,0♣
999,Let 3 - Ziva picka,Let 3,193.67138,0.485985322,0.492060666,2000,-1,0♣
999,The Philosophy Tree,Ellie Lawson,219.6371,0.588950423,0.343049984,2005,-1,0♣
999,Burn the Lights Out,Lowfish,264.35873,0.529126922,0.342174129,2007,-1,0♣
1009,Black Sands,Bonobo,270.41914,0.740060629,0.518625521,2010,-1,0♣
1111,Global Underground Digitized 3,The Last Atlant,461.06077,0.481061318,0.378001637,2008,-1,0♣
1184,1184,Windir,327.67955,0.568808738,0.491561737,2001,-1,0♣
1187,Electric Dimension,Kraftwelt,436.58404,0.449899788,0.345353701,1996,-1,0♣
1212,The Paris Concert - The 40th Year Jubilee Celebration,Soft Machine Legacy,654.52363,0.283788895,0.396769595,2005,-1,0♣
1234,Embrace The Chaos,Ozomatli,187.6371,0.721129669,0.558643832,2001,-1,0♣
1234,Ache Hornes,7 Year Rabbit Cycle,634.22649,0.451217732,0.345725862,2006,-1,0♣
1234,Archive Things,Meat Beat Manifesto,124.62975,0.683499395,0.497546589,2007,-1,0♣
1234,It's Great To Be Alive,Fake Problems,84.79302,0.649687615,0.455664786,2009,-1,0♣
1303,Released Trax,Steve Bug,309.41995,0.651234541,0.411375804,1996,-1,0♣
1303,X,Sons of Otis,327.57506,0.538105643,0.396710344,2005,-1,0♣
1312,When You Were Shouting At The Devil... We Were In League With Satan,Zimmers Hole,173.45261,0.587309333,0.424218438,2008,-1,0♣
1316,Formless,Aghora,330.63138,0.338994791,0.3890052,2006,-1,0♣
1324,As The Cry Flows,Seafood,94.69342,0.592652909,0.413163451,2004,-1,0♣
1343,Fertile,KK NULL,823.69261,0.516442467,0.326423867,2007,-1,0♣
1348,Ghost in the Shadow,Ah Cama-Sotz,309.39383,0.544273298,0.406880986,2005,-1,0♣
1406,Mamonas Assassinas - Ao Vivo,Mamonas Assassinas,240.01261,0.577523659,0.391042519,1995,-1,0♣
1406,Mamonas Assassinas,Mamonas Assassinas,247.95383,0.577523659,0.391042519,1995,-1,0♣
1432,Love And Other Demons,Strangelove,96.93995,0.543833134,0.365435094,1996,-1,0♣
1440,Eulogy For Evolution,Ã“lafur Arnalds,416.86159,0.578514769,0.428693571,2006,-1,0♣
1471,Yeah But No But EP,Mark Henning,360.01914,0.547651618,0.356745641,2005,-1,0♣
1482,Musik Von Oben,Jeans Team,96.23465,0.611511293,0.417083628,2005,-1,0♣
1492,Scarlet's Remains,Scarlet's Remains,215.90159,0.527865076,0.393121934,2005,-1,0♣
1517,1517 EP,The Whitest Boy Alive,120.55465,0.736720853,0.502305125,2009,-1,0♣
1517,1517 EP,The Whitest Boy Alive,649.40363,0.736720853,0.502305125,2009,-1,0♣
1517,1517 EP,The Whitest Boy Alive,217.70404,0.736720853,0.502305125,2009,-1,0♣
1517,1517 EP,The Whitest Boy Alive,216.68526,0.736720853,0.502305125,2009,-1,0♣
1633,Promise and Terror,Blaze Bayley,362.68363,0.598305225,0.473545569,2010,-1,0♣
1643,Freedom Fields,Seth Lakeman,204.48608,0.621898378,0.457269917,2006,-1,0♣
1666,Dreamland,Asia 2001,365.00853,0.366838209,0.353085944,2000,-1,0♣
1711,Povstanie,Para,159.58159,0.636778578,0.403528085,2010,-1,0♣
1716,Comparsa,Deep Forest,65.2273,0.695421645,0.455537722,1997,-1,0♣
1724,Ribbed Music For The Numb Generation,Sohodolls,222.71955,0.68486637,0.416140027,2007,-1,0♣
1747,Endzeit Bunkertracks V,Mesmer's Eyes,289.85424,0.398080134,0.38487049,2009,-1,0♣
1776,The Lost Riots,Hope Of The States,305.31873,0.632425285,0.391580087,2004,-1,0♣
1845,Revolution,One Minute Silence,177.44934,0.560224164,0.379335176,2000,-1,0♣
1850,Don't Run Over The Birds_ Please.,Icy Demons,312.86812,0.533677006,0.363871601,2007,-1,0♣
1854,Blood brothers (Re-Release),Rose Tattoo,218.48771,0.581196649,0.431738824,2007,-1,0♣
1859,Commercial Suicide,Rock Hard Power Spray,143.46404,0.516045034,0.260237739,2006,-1,0♣
1874,Get A Life,Eason Chan,308.84526,0.555277224,0.395217687,2002,-1,0♣
1878,Act I: The Lake South_ The River North,The Dear Hunter,422.79138,0.788931072,0.489838999,2006,-1,0♣
1893,Guaranteed Kill,Scissorfight,207.96036,0.537818481,0.353421717,2001,-1,0♣
1900,Mini IntÃ©grale,RaphaÃ«l,190.71955,0.55746022,0.386151631,2003,-1,0♣
1900,La RÃ©alitÃ©,RaphaÃ«l,190.87628,0.55746022,0.386151631,2003,-1,0♣
1912,Introducing the Past,Christian Kjellvander,223.7122,0.599529005,0.43089189,2003,-1,0♣
1914,Necronomitron,Necronomitron,157.98812,0.312342014,0.238042211,2004,-1,0♣
1921,Tommy,The Who,168.95955,0.836039353,0.58703963,1969,-1,0♣
1921,Tommy,The Who,169.482,0.840861094,0.632841854,1969,-1,0♣
1921,Live At Leeds,The Who,147.1473,0.836039353,0.58703963,1969,-1,0♣
1922,Backslider,Charlie Parr,167.07873,0.575745717,0.46653794,2006,-1,0♣
1928,La Femme Trombone,Les Rita Mitsouko,216.76363,0.598011339,0.374891194,2002,-1,0♣
1928,All My Friends Are Funeral Singers,Califone,269.87057,0.692253817,0.440564703,2009,-1,0♣
1929,Laut & Leise,Pyranja,181.39383,0.548672436,0.358500923,2006,-1,0♣
1930,Records,Christian Marclay,208.48281,0.44692648,0.337361569,1997,-1,0♣
1936,Spoonfed Hybrid,Spoonfed Hybrid,322.16771,0.434801187,0.298948936,1993,-1,0♣
1936,Luscious Aparatus,Grovskopa,380.23791,0.492265821,0.341697097,2006,-1,0♣
1936,Luscious Aparatus,Grovskopa,314.95791,0.492265821,0.341697097,2006,-1,0♣
1938,Boure - Live,Daniel Landa,195.36934,0.578145498,0.452356693,1997,-1,0♣
1938,Wilhelm Gustloff,A Challenge Of Honour,145.162,0.503972264,0.394898669,2003,-1,0♣
1938,WMD / All Around,Jel,145.42322,0.569324906,0.394022874,2006,-1,0♣
1939,The Astronauts are Sleeping Volume 2,Her Space Holiday,146.70322,0.695897796,0.40292423,1999,-1,0♣
1941,Greatest Hits,Harry Nilsson,160.13016,0.752206358,0.469289024,1989,76044,76044♣
1943,Exit,Alice,213.41995,0.586463031,0.401178896,1998,-1,0♣
1944,punkrockacademyfightsong,Down By Law,236.40771,0.601987949,0.372543893,1994,-1,0♣
1944,The Best Of&,Down By Law,234.29179,0.601987949,0.372543893,1994,-1,0♣
1945,The Box Set: 1964 - 2004,Christy Moore,204.40771,0.612170301,0.431038764,2004,-1,0♣
1947,CJANTANT ENDRIGO - CANTANDO ENDRIGO IN LINGUA FRIULANA,Sergio Endrigo,166.66077,0.507776595,0.361688196,2005,-1,0♣
1953,Eulogy For Evolution,Ã“lafur Arnalds,485.85098,0.578514769,0.428693571,2006,-1,0♣
1958,Konfusion,Skalpel,302.75873,0.629919341,0.457765164,2004,-1,0♣
1958,Konfusion,Skalpel,242.28526,0.629919341,0.457765164,2004,-1,0♣
1958,Konfusion,Skalpel,304.03873,0.629919341,0.457765164,2004,-1,0♣
1958,And Their Name Was Treason,A Day To Remember,269.00853,0.830236217,0.569239954,2005,-1,0♣
1959,Floodland,Sisters Of Mercy,250.43546,0.684892269,0.49987751,1987,-1,0♣
1959,Land (1975-2002),Patti Smith,238.57587,0.737001277,0.504964406,1997,-1,0♣
1959,L'Ennemi Intime,Alexandre Desplat,591.93424,0.609816403,0.504209626,2007,-1,0♣
1959,L'Ennemi Intime,Alexandre Desplat,131.05587,0.609816403,0.560380805,2007,-1,0♣
1961,I Grandi Successi - Ihre groÃŸen Erfolge,Al Bano & Romina Power,200.69832,0.496460666,0.365871114,1982,-1,0♣
1963,Substance,New Order,335.64689,0.720711058,0.522047955,1987,133432,114868♣
1963,I'm A Fucked Up Dancer But My Moods Are Swinging,I Against I,171.31057,0.477421872,0.351152269,1999,-1,0♣
1963,Happenstance,Rachael Yamagata,242.75546,0.760287145,0.520462951,2004,-1,0♣
1965,Long Box,Michel Sardou,261.66812,0.556414206,0.391604161,1985,-1,0♣
1966,From the Soil To the Soul,Tommy Guerrero,206.2624,0.605340198,0.428983454,2006,-1,0♣
1967,How I Learned To Love The Bootboys,The Auteurs,162.06322,0.57240898,0.369181506,1999,-1,0♣
1967,At the zoo,Yuppie Flu,110.94159,0.495362902,0.346728384,2003,-1,0♣
1968,Dialect intersection,Krikor,249.10322,0.512527442,0.375850606,2002,-1,0♣
1968,Battle nÂ°3: ark vs krikor,Krikor,310.36036,0.512527442,0.375850606,2002,-1,0♣
1968,Chris Gaffney Tribute: The Manof Somebody's Dreams,Alejandro Escovedo,309.81179,0.632334232,0.467755539,2009,-1,0♣
1969,A Million In Prizes: Iggy Pop Anthology (Edited Version),The Stooges,246.02077,0.732603394,0.497050959,1969,7109,7109♣
1969,Telluric Chaos,Iggy And The Stooges,220.78649,0.732603394,0.497050959,1969,-1,0♣
1969,Punk International,Iggy Pop,253.90975,0.789018489,0.573554544,1990,-1,0♣
1969,Live supreme,Iggy Pop,166.71302,0.789018489,0.578882643,1990,14912,7109♣
1969,Don't Worry About Me,Joey Ramone,218.33098,0.620073463,0.451440484,1997,7110,7109♣
1969,The Mission At The BBC,The Mission,140.17261,0.624136894,0.454489135,1998,14910,7109♣
1969,15 Minutes Of Fame_ 15 Yearsof Infamy,Antiseen,185.93914,0.573297215,0.437081713,1999,122846,7109♣
1969,Geogaddi,Boards of Canada,260.46649,0.738039725,0.530330384,2002,-1,0♣
1969,Introducing&The Best Of,Montt Mardie,261.38077,0.566236917,0.379133488,2006,-1,0♣
1970,The Horrible Truth About Burma [Remastered],Mission Of Burma,215.06567,0.713863559,0.405197758,1985,23080,23078♣
1970,The Exies,The Exies,255.50322,0.796797414,0.453259925,2000,-1,0♣
1971,Broken Statues,Perry Blake,352.80934,0.555800814,0.477675258,1998,-1,0♣
1972,La Riconquista Del Forum,Articolo 31,201.09016,0.592064078,0.431162822,2003,-1,0♣
1972,Singlet 2000 - 2010,Anssi Kela,249.41669,0.565141176,0.364973865,2003,-1,0♣
1972,Suuria Kuvioita,Anssi Kela,248.55465,0.565141176,0.364973865,2003,-1,0♣
1972,Italiano Medio,Articolo 31,176.77016,0.592064078,0.431162822,2003,-1,0♣
1972,1972,Josh Rouse,228.93669,0.675339306,0.499641496,2003,-1,0♣
1973,100% Top Hits 2007,Audiogroove,240.61342,0.883719501,0.566505481,2007,-1,0♣
1973,Good Children Go To Heaven,Tahiti Boy & The Palmtree Family,214.36036,0.576467884,0.340436849,2008,-1,0♣
1973,1973 - EP,Tahiti Boy & The Palmtree Family,217.20771,0.576467884,0.340436849,2008,-1,0♣
1974,Nova Bis-O TerÃ§o,O Terco,745.09016,0.388971992,0,1974,-1,0♣
1974,Rock N Roll,Ryan Adams,186.61832,0.850945477,0.60709944,2003,-1,0♣
1974,Bodyrock EP,Wighnomy Brothers feat. Robag Wruhme,358.84363,0.556150084,0.382023588,2003,-1,0♣
1974,Radio,Robbie Williams,268.38159,0.849766884,0.578616473,2004,-1,0♣
1974,Watra,Wilki,220.57751,0.608862691,0.387668154,2004,-1,0♣
1974,Superamerican,Dirty Faces,281.25995,0.448082844,0.208203536,2005,-1,0♣
1974,Weird hits_ two covers & a love song,Rubin Steiner,281.05098,0.570543338,0.337265441,2008,-1,0♣
1975,White Light,Gene Clark,227.57832,0.556693268,0.453003475,1971,-1,0♣
1975,Time We Spent Together,Clovis,183.84934,0.552597421,0.331055889,2003,-1,0♣
1975,Asyl,ASYL,234.81424,0.540335516,0.352172944,2005,-1,0♣
1975,Ashamed,Suffering And The Hideous Thieves,424.12363,0.45933837,0,2005,-1,0♣
1977,Ce Soir C'Est Grand Soir,Pleymo,265.56036,0.633710141,0.441864699,2003,-1,0♣
1977,AM-FM,The Gift,281.67791,0.659774285,0.396826833,2006,-1,0♣
1978,Liliput (2xCD),Kleenex,66.5073,0.502657175,0.359755651,1993,-1,0♣
1978,Polaroid,Salim Nourallah,173.322,0.559333082,0.445471689,2004,-1,0♣
1978,Happiness,SÃ©bastien Schuller,236.66893,0.532120702,0.399858355,2005,-1,0♣
1979,Rarities & B-Sides,The Smashing Pumpkins,267.31057,0.88792045,0.617726596,1995,53330,53330♣
1979,Next Stop Armageddon,The God Awfuls,74.23955,0.399962425,0.317347786,2004,-1,0♣
1980,Rise,Herb Alpert,145.84118,0.600190253,0.431351964,1979,-1,0♣
1980,The Best Of - No Government,Anti-Pasti,116.11383,0.481743081,0.366013837,1995,-1,0♣
1980,Vegas 76,Silmarils,242.99057,0.489965366,0.334642591,2000,-1,0♣
1980,&And The Battle Begun,Rx Bandits,183.03955,0.717790073,0.424453307,2006,-1,0♣
1980,1980,Pascal Obispo,443.32363,0.561272323,0.377852557,2006,-1,0♣
1980,Artificial,Frozen Plasma,292.44036,0.547765952,0.397193133,2006,-1,0♣
1980,Les fleurs du bien (deluxe edition),Pascal Obispo,387.86567,0.561272323,0.377852557,2006,-1,0♣
1980,1980,Pascal Obispo,240.40444,0.561272323,0.377852557,2006,-1,0♣
1980,1980,Pascal Obispo,375.87546,0.561272323,0.377852557,2006,-1,0♣
1980,Bomb Hip Hop Compilation - Vol. 2,Dirt Nasty,185.73016,0.721115473,0.429135607,2007,-1,0♣
1981,This Is What You Want . . . This Is What You Get,Public Image Ltd,197.27628,0.684994897,0.415517083,1999,-1,0♣
1981,Matt Skiba & Kevin Seconds Split CD,Kevin Seconds,145.26649,0.572994834,0.364587595,2002,-1,0♣
1981,Hotel Dubai Deluxe - By Lisa Loud,Deadmau 5,307.19955,0.839151485,0.755817703,2006,-1,0♣
1981,A New Chance,The Tough Alliance,221.98812,0.632800803,0.426898119,2007,-1,0♣
1982,When The Punks Go Marching In,Abrasive Wheels,115.69587,0.578668077,0.355760015,1982,-1,0♣
1982,First Album (2009 Reissue),Miss Kittin & The Hacker,315.45424,0.655639012,0.455514384,1998,-1,0♣
1982,V Fabric,Vypsana Fixa,137.03791,0.518520197,0.442399354,1998,-1,0♣
1982,Brutalni Vsechno,Vypsana Fixa,249.52118,0.518520197,0.442399354,1998,-1,0♣
1982,Charge Of The 7th Cavalry,Combat 84,125.64853,0.491902353,0.385217537,1999,-1,0♣
1982,Orders Of The Day,Combat 84,150.25587,0.491902353,0.385217537,1999,-1,0♣
1982,Magnitude [The Sire Years],The Wild Swans,193.20118,0.510362295,0.340299989,2008,-1,0♣
1983,1983,Flying Lotus,339.51302,0.81584697,0.54732162,2006,-1,0♣
1983,C'est pas moi,Monsieur Lune,224.96608,0.456349511,0.236930743,2007,-1,0♣
1984,Live From Buenos Aires,Rick Wakeman,606.87628,0.583464266,0.415815423,1981,-1,0♣
1984,The Singles Collection,Maanam,342.7522,0.593841282,0.452836149,1991,-1,0♣
1984,So Much Hate,The Xtraverts,236.56444,0.27637522,0.263816081,1999,-1,0♣
1984,Unheard Rejects 79/91,Cockney Rejects,214.85669,0.608824805,0.428650989,2001,-1,0♣
1984,Live 1984,The Oppressed,140.042,0.606381873,0.460560992,2005,-1,0♣
1984,1984,Alix Perez,334.31465,0.572146821,0.494817282,2009,-1,0♣
1984,vs. Las trompetas de la muerte,Delafe y las flores azules,267.57179,0.175663541,0,2010,-1,0♣
1985,Vee Vee,Archers Of Loaf,52.61016,0.609008141,0.456057111,1995,-1,0♣
1985,Growing Up Is No Fun,Huntingtons,118.88281,0.542962018,0.363791792,1998,-1,0♣
1985,Dwellers On The Threshold,Tarwater,258.35057,0.5919293,0.327949715,2002,-1,0♣
1985,10 Ã¥r - en snÃ_ll mans bekÃ_nnelser,Patrik Isaksson,232.4371,0.490100577,0.346688971,2004,-1,0♣
1985,Vi som aldrig landat,Patrik Isaksson,244.1922,0.490100577,0.346688971,2004,-1,0♣
1985,LifeBlood,Manic Street Preachers,250.17424,0.7172474,0.571001824,2004,-1,0♣
1985,Kidz Bop 7,Kidz Bop Kids,194.42893,0.542732215,0.273783414,2005,-1,0♣
1985,Into The Hillside,Cassettes Won't Listen,174.00118,0.622251069,0.418486967,2009,-1,0♣
1986,Chacun dans son espace,Vincent ValliÃ¨res,279.66649,0.457200233,0.349491902,2003,-1,0♣
1986,Psychology,Discover America,229.92934,0.595161564,0.365866676,2005,-1,0♣
1986,Silent Treatment,Pati Yang,293.45914,0.662708959,0.412471701,2005,-1,0♣
1987,Postal '97,2 Minutos,64.39138,0.591846287,0.37246298,1997,-1,0♣
